page_id;cargo_real
32229;jefe departamento
13255;kinesiologo
41360;practica
29937;gestor
6906;instructor
39025;administracion publica
24342;apoyo
28500;administracion publica
7531;enfermera
35667;administrativo
5785;gestion
40572;practica
25550;tecnico
38637;cirujano
5289;apoyo
44096;administrativo
14317;instructor
19962;departamento
1844;instructor
23200;tecnico en
19347;enfermero
14932;auxiliar
33137;fiscalizador
31383;analista
1261;abogado
22412;administracion
34579;tecnico en
298;auditor
18555;jefe
30591;educador
32725;mantencion
13759;comunicacion
39529;departamento
31144;auxiliar
21856;encargado
3212;analista
19180;coordinador
10138;analista
3837;instructor
21273;psicologo
16364;abastecimiento
44251;computacion
37318;analista
24489;enfermera
2400;instructor
30756;administracion
18792;animador
20461;mantencion
34897;auxiliar
4975;dentista
24185;paramedico
9300;tecnico en
26331;coordinador
11226;analista
43313;secretaria
13092;gestion
553;encargado
36006;medico
9925;auxiliar
4350;coordinador
43936;administracion
11803;analista
31448;paramedico
8512;medico
27523;conductor
25797;jefe departamento
12680;medico
42501;practica
10434;analista
16668;analista
5542;profesional
37614;director
19037;administrativo
33247;medico
1111;arbitro
27198;administrativo
28959;administracion
7968;encargado
23170;tecnico
3980;enfermera
33862;analista
25909;auxiliar
13429;supervisora
39659;psicologo
18625;auxiliar
32455;administrativo
34609;analista
15675;medica
22762;profesional
41010;administracion
11391;auxiliar
26286;educador
39355;paramedico
24032;enfermera
34920;tecnico
18329;analista
32159;gestion
43881;terapeuta
34305;periodista
39970;auxiliar
29062;educador
15379;personal
10583;profesional
40602;director
12737;enfermera
25620;administrativo
38547;enfermero
27494;operador
7641;desarrollador
35517;abogado
2859;comunicacion
6294;auxiliar
36376;profesional
4020;paramedico
20838;profesional
623;profesional
39192;psiquiatra
26041;desarrollador
29880;paramedico
36953;mecanico
11156;auxiliar
43063;medico
5632;analista
37564;informacion
7486;educador
16518;supervisora
8662;analista
27653;psicologo
38780;gestion
42671;administrativo
10744;operador
31738;administracion
37068;tecnico electrico
42958;tecnico en
21103;enfermero
31811;terapeuta
16014;gestor
10248;secretaria
31234;secretaria
23992;jefe departamento
33080;asistente
3162;coordinador
14885;instructor
20711;educador
17606;psicologo
6798;jefe departamento
2770;administrativo
32692;bailarina
30426;jardin
6208;fiscalizacion
29239;enfermeria
32927;psicopedagogo
22035;cirujano
20281;terapeuta
17396;profesional
15122;entrenador
32302;recepcionista
18172;apoyo
21493;auxiliar
23627;tecnico en
14730;secretario
33510;psicologo
1646;compras
19760;jefe departamento
40459;departamento
19849;tecnico
16088;abastecimiento
7116;recursos humanos
28127;cirujano
38835;administrativo
35240;educador
14819;jefe
5987;enfermero
35865;agricola
25177;tecnico en
38210;medico
40155;supervisor
12060;instructor
34452;coordinador
6704;administracion
29735;abogado
22539;comunicacion
39402;director
24765;educador
13672;administrativo
41747;educador
42126;gestor
40392;odontologia
10013;gestion
37816;medico
27104;kinesiologa
8135;gestion
3339;jefe departamento
12882;alimento
35087;apoyo
5165;tecnico en
25995;apoyo
37233;administracion
21358;tecnico
174;maestro
11601;procurador
41580;psicopedagogo
43734;tecnologo medico
26716;enfermeria
9727;administrativo
36421;analista contable
4777;coordinador
34695;psiquiatra
478;coordinador
2027;kinesiologo
30371;auxiliar
43238;medicos
18990;tecnico
17151;gestion
30954;administrativo
20046;recursos humanos
11928;secretario
34399;construccion
27408;psicologo
8439;psicologo
31563;psiquiatra
1481;administrativo
3635;tecnico
5469;secretaria
16743;enfermero
21654;analista
25207;fiscalizador
8082;departamento
7843;tecnico
28872;secretaria
40225;medico
12310;educador
37384;organizacion
7266;asistente
28257;tecnico en
25822;auxiliar
35130;gestor
12935;practica
40800;documentos
33949;enfermero
39772;practica
9690;tecnico
24415;jefe
13502;paramedico
43683;ortopedia
41437;administrativo
22649;operador
34722;medica
6474;contador auditor
29445;tecnico dental
36596;administrador
22960;tecnico
2190;operador
32072;profesional
15877;dibujante tecnico
18202;cirujano
24119;asistente
22345;medico
18827;animador
15252;pediatra
26988;asistente dental
6178;gestion
29149;trabajador social 
40729;gestion
33660;abastecimiento
3782;laboratorio
1536;comunicacion
37688;analista contable
23557;conductor
14440;enfermero
15095;auxiliar
17221;departamento
20336;terapeuta
22182;practica
32890;supervisora
2972;conductor
43148;ciencias sociales 
36878;administrativo
17804;psicologo
708;ingeniero
2357;practica
30001;cirujano
16433;neurologo
14687;auxiliar
44506;educador
23790;nutricionista
21524;auxiliar
5719;encargado
31613;bienestar
3545;enfermera
27778;tecnologo medico
8749;psicologo
21028;analista
10946;administrativo
42873;administracion publica
38982;administrativo
27851;arte
8860;encargado
28090;presidente
37143;administracion publica
3049;encargado
42256;paramedico
10363;tecnologo medico
27274;paramedico
8245;nutricionista
5830;paramedico
29682;abogado
4407;director
15599;informacion
11571;practica
43444;operador
26466;tecnico
204;tecnologo medico
12552;tecnico
40467;analista
38722;profesional
25445;jefe departamento
1678;abastecimiento
5690;operador
35772;medico
28415;disenador
7424;instructor
23619;otorrino
681;gestor
30188;abastecimiento
13340;asistente
24257;auxiliar
39130;jardin
29822;tecnico
6813;salvavidas
13965;medico
41850;paramedico
29207;fonoaudiologo
6236;fonoaudiologo
24872;analista
34160;departamento
4082;dentista
18440;odontologo
30484;departamento
41779;enfermera
15410;practica
22507;educador
25149;administrativo
14827;encargado
1374;asistente defensor
31296;laboratorio
23930;paramedico
33022;secretaria
28119;psicologo
7128;auxiliar
19877;conductor
14202;paramedico
44183;tecnico en
23315;enfermero
1951;fiscalizador
4749;profesional
20574;profesional
17463;analista
9719;contador auditor
26728;laboratorio
30643;profesional
2515;enfermero
18687;paramedico
21366;analista
3922;jefe
44344;organizacion
16271;departamento
40989;medico
3307;enfermeria
21943;jefe
31051;administrativo
16854;supervisor
19095;secretaria
37828;tecnico en
12299;personal
42118;practica
44648;comunicacion
37701;odontologo
5457;profesional
19599;psicologo
25682;practica
8407;educador
27436;departamento
10521;jefe departamento
42414;coordinador
12795;abogado
4245;reparador
9830;procurador
26801;compras
36113;profesional
11916;administrativo
20078;recursos humanos
9215;auditor
26224;administrativo
24090;auxiliar
4860;auxiliar
34982;asistente
43206;tecnico
11333;gestion
2019;coordinador
446;coordinador
15760;analista
41409;tecnico
11788;nutricionista
18730;profesional
32540;enfermeria
14172;auditor
33977;auditor
3895;instructor
23065;paramedico
28269;profesional
7258;conductor bus
19122;ingeniero civil
1004;instructor
33352;fiscalizacion
25239;analista contable
23569;animador
35402;supervisor
28765;tecnico
7754;mantencion
1508;administracion
12622;profesional
40717;educador
10496;enfermera
27581;analista
38452;jefe
25735;fiscalizador
43994;terapeuta
29177;tecnico
6146;analista
39865;secretaria
9987;planta
34210;asistente
18819;profesional
11284;gasfiter
41105;analista
13030;gestion
34835;gestor
39240;gestor
26393;departamento
15849;traumatologo
38695;psicologo
8777;asistente
10651;fiscal
42764;practica
33499;administrativo
7593;asesor
37471;psicologo
5727;jefe
44538;practica
2369;procurador
736;abogado
36846;auxiliar
29995;auxiliar
9165;dentista
26154;fiscalizador
39087;profesional
43176;recursos humanos
11043;coordinador
20308;profesional
4135;auxiliar
36263;supervisor
30533;auxiliar
2665;gestion
9469;abastecimiento
26458;director
20604;marinero
17713;analista
4439;telecomunicaciones
38399;departamento
3077;administrativo
33195;coordinador
23887;administrativo
31321;administrativo
14990;psicologo
10978;contador auditor
31904;gestion
21016;apoyo
44034;secretaria
16101;abogado
1753;instructor
33405;enfermera
19675;enfermeria
38609;bibliotecario
12479;tecnico
23732;oftalmologo
21586;encargado
16491;psicologo
14625;apoyo
35659;tecnico
6938;secretaria
32217;profesional
18067;comunicacion
24959;coordinador
20394;asesor
22120;tecnico
32832;coordinador
15037;secretaria
17283;conductor
24670;departamento
39517;profesional
41652;administrativo
13767;tecnico
6611;profesional
29620;animador
883;profesional
33109;nutricionista
19379;encargado
38305;terapeuta
25062;administracion
35970;educador
5892;coordinador
12175;asistentes
40040;director
31998;departamento
14329;tecnico en
35355;nutricionista
38920;doctor
7003;tecnico en
28032;jefe
17548;administrativo
34780;tecnologo medico
4662;laboratorio
36534;gasfiter
43621;administrativo
41495;contabilidad
11714;digitador
26603;asistente
9632;escritor
12997;cirujano
25880;educador
5070;medico
35192;analista
3809;administracion
40287;educador
42033;psiquiatra
27011;vehiculo pesado
37903;neurologo
21868;secretaria
1098;mecanico bicicleta
16656;administracion
21741;gestion
3720;gestion
1594;instructor
31476;jefe
18885;coordinador
20153;ingeniero
30841;climatizacion
43908;jefe departamento
36038;administrativo
30264;jardin
2132;fiscalizacion
11218;conductor
41199;profesional
36483;profesional
6561;apoyo
29550;psicologo
34637;tecnico en
2589;fiscalizador
24500;abogado
9785;administrativo
39667;cobranza
41522;departamento
43796;ginecologa
13417;enfermera
35025;gestion
25937;enfermero
28342;analista
37291;auxiliar
40915;auxiliar
12820;gestion
7956;instructor
28967;enfermeria
38075;operadora
8197;apoyo
25312;bienestar
12205;jefe departamento
42184;analista
40330;supervisor
33279;analista
19009;supervisora
35529;tecnico
23442;tecnico
14555;tecnico en
38579;practica
42488;animador
12709;supervisor
1423;administrativo
3697;departamento
19505;paramedico
22250;nutricion
15347;profesional
18932;administrativo
32167;administrativo
2085;recursos humanos
22875;tecnico en
15962;paramedico
9289;supervisor
3450;coordinador
31706;analista
14792;analista
16526;comunicacion
21431;paramedico
23685;administrativo
28489;jefe departamento
11168;administrativo
17911;paramedico
30114;contabilidad
20806;educador
2242;mantencion
36348;informaciones
17334;gestor
15180;profesional
2867;departamento
32985;reclutamiento
22097;tecnico redes
20223;abastecimiento
43551;practica
11464;supervisor
26573;medico
9542;auxiliar
311;medico
30418;jefe
4512;recepcionista
29797;tecnico
36644;secretaria
934;instructor
17638;analista
10276;administrativo
42343;practica
5925;ingeniero civil
27361;administrador
8350;tecnico
23389;medico
42966;practica
10853;analista sistema
37056;administrativo
28185;kinesiologo
27944;director
8975;medicos
38897;practica
5300;asesor
22638;gestion
34753;abogado
29434;analista
6405;apoyo
39703;abogado
24464;instructor
13573;tecnico
41446;asistente dental
28226;tecnologo medico
7217;analista contable
25853;gestion
35141;enfermeria
12944;practica
33938;auxiliar
16389;tecnico
25276;fonoaudiologo
38111;auxiliar
28803;profesional
7832;laboratorio
40254;coordinador
12361;medicos
21792;tecnico
23526;tecnico
16685;administrativo
40758;administrativo
33611;tecnico en
1547;genetica
19461;analista
22334;tecnico
20180;conductor
30892;departamento
17097;auxiliar
18856;fiscal
15223;encargado
29138;administrativo
6109;educador
22911;paramedico
32003;pediatra
15806;auxiliar
18273;recaudador
24168;apoyo
4998;apoyo
1780;instructor
3534;psicologo
8738;enfermera
27709;profesional
16442;gestion
44577;odontologo
21555;enfermera
5768;enfermera
43139;tecnico en
36809;disenador
17875;tecnico
2326;departamento
20962;enfermera
30070;administracion
34098;contabilidad
17250;tecnico
20347;enfermero
2903;gestion
11500;conductor
41681;educador
43435;tecnico en
9426;enfermeria
26417;operador
275;auxiliar
36720;administrativo
4476;administrativo
34594;arma
850;coordinador
3038;construccion
42227;fiscalizador
40093;practica
8234;coordinador
27205;tecnologo medico
5841;gestion
21059;transporte
10937;informacion
42802;comercial
35386;educador
5264;tecnico
8811;analista contable
27820;tecnico en
37132;kinesiologo
33561;tecnico
3483;enfermera
1637;gestion
19711;auxiliar
40428;educador
23656;secretaria
14741;profesional
37589;profesional
24218;odontologia
2291;administrativo
32373;tecnico
18103;ingeniero
6279;encargado
32956;educador
22044;laboratorio
15153;tecnico
39473;jefe
9591;analista
24714;jefe
13603;profesional
43582;practica
41736;tecnico
34423;tecnico
29744;enfermero
